county_name,state,year,fips,merge_key,drug_deaths,drug_quantity,population,death_rate,ship_rate
"PUSHMATAHA COUNTY, OK",OK,2014,40127 ,401272014,,2262.0,11572,,19547.182855167648
"PUSHMATAHA COUNTY, OK",OK,2015,40127 ,401272015,,,11572,,
"ROGER MILLS COUNTY, OK",OK,2003,40129 ,401292003,,,3647,,
"ROGER MILLS COUNTY, OK",OK,2004,40129 ,401292004,,,3647,,
"ROGER MILLS COUNTY, OK",OK,2005,40129 ,401292005,,,3647,,
"ROGER MILLS COUNTY, OK",OK,2006,40129 ,401292006,,258.0,3647,,7074.307650123389
"ROGER MILLS COUNTY, OK",OK,2007,40129 ,401292007,,348.0,3647,,9542.089388538525
"ROGER MILLS COUNTY, OK",OK,2008,40129 ,401292008,,427.0,3647,,11708.253358925143
"ROGER MILLS COUNTY, OK",OK,2009,40129 ,401292009,,472.0,3647,,12942.144228132713
"ROGER MILLS COUNTY, OK",OK,2010,40129 ,401292010,,333.0,3647,,9130.792432136002
"ROGER MILLS COUNTY, OK",OK,2011,40129 ,401292011,,249.0,3647,,6827.529476281875
"ROGER MILLS COUNTY, OK",OK,2012,40129 ,401292012,,266.0,3647,,7293.666026871401
"ROGER MILLS COUNTY, OK",OK,2013,40129 ,401292013,,263.0,3647,,7211.406635590896
"ROGER MILLS COUNTY, OK",OK,2014,40129 ,401292014,,234.0,3647,,6416.232519879353
"ROGER MILLS COUNTY, OK",OK,2015,40129 ,401292015,,,3647,,
"ROGERS COUNTY, OK",OK,2003,40131 ,401312003,,,86905,,
"ROGERS COUNTY, OK",OK,2004,40131 ,401312004,,,86905,,
"ROGERS COUNTY, OK",OK,2005,40131 ,401312005,,,86905,,
"ROGERS COUNTY, OK",OK,2006,40131 ,401312006,,14921.0,86905,,17169.322823773087
"ROGERS COUNTY, OK",OK,2007,40131 ,401312007,,17670.0,86905,,20332.547034117713
"ROGERS COUNTY, OK",OK,2008,40131 ,401312008,11.0,20531.0,86905,12.657499568494334,23624.647603705194
"ROGERS COUNTY, OK",OK,2009,40131 ,401312009,11.0,21389.0,86905,12.657499568494334,24611.932570047753
"ROGERS COUNTY, OK",OK,2010,40131 ,401312010,10.0,22937.0,86905,11.506817789540303,26393.187963868593
"ROGERS COUNTY, OK",OK,2011,40131 ,401312011,,25173.0,86905,,28966.112421609803
"ROGERS COUNTY, OK",OK,2012,40131 ,401312012,,27321.0,86905,,31437.77688280306
"ROGERS COUNTY, OK",OK,2013,40131 ,401312013,,33086.0,86905,,38071.45733847305
"ROGERS COUNTY, OK",OK,2014,40131 ,401312014,12.0,28398.0,86905,13.808181347448363,32677.061158736553
"ROGERS COUNTY, OK",OK,2015,40131 ,401312015,13.0,,86905,14.958863126402393,
"SEMINOLE COUNTY, OK",OK,2003,40133 ,401332003,,,25482,,
"SEMINOLE COUNTY, OK",OK,2004,40133 ,401332004,,,25482,,
"SEMINOLE COUNTY, OK",OK,2005,40133 ,401332005,,,25482,,
"SEMINOLE COUNTY, OK",OK,2006,40133 ,401332006,,6088.0,25482,,23891.37430342987
"SEMINOLE COUNTY, OK",OK,2007,40133 ,401332007,,6625.0,25482,,25998.744211600344
"SEMINOLE COUNTY, OK",OK,2008,40133 ,401332008,,7644.0,25482,,29997.64539675065
"SEMINOLE COUNTY, OK",OK,2009,40133 ,401332009,,8783.0,25482,,34467.46723177145
"SEMINOLE COUNTY, OK",OK,2010,40133 ,401332010,,9184.0,25482,,36041.12707008869
"SEMINOLE COUNTY, OK",OK,2011,40133 ,401332011,,10213.0,25482,,40079.2716427282
"SEMINOLE COUNTY, OK",OK,2012,40133 ,401332012,,8385.0,25482,,32905.58040970096
"SEMINOLE COUNTY, OK",OK,2013,40133 ,401332013,,7064.0,25482,,27721.528922376583
"SEMINOLE COUNTY, OK",OK,2014,40133 ,401332014,,7362.0,25482,,28890.981869554984
"SEMINOLE COUNTY, OK",OK,2015,40133 ,401332015,,,25482,,
"SEQUOYAH COUNTY, OK",OK,2003,40135 ,401352003,,,42391,,
"SEQUOYAH COUNTY, OK",OK,2004,40135 ,401352004,,,42391,,
"SEQUOYAH COUNTY, OK",OK,2005,40135 ,401352005,,,42391,,
"SEQUOYAH COUNTY, OK",OK,2006,40135 ,401352006,,6882.0,42391,,16234.578094406832
"SEQUOYAH COUNTY, OK",OK,2007,40135 ,401352007,,9615.0,42391,,22681.701304522187
"SEQUOYAH COUNTY, OK",OK,2008,40135 ,401352008,,12329.0,42391,,29084.00368002642
"SEQUOYAH COUNTY, OK",OK,2009,40135 ,401352009,15.0,12273.0,42391,35.3848694298318,28951.90016748838
"SEQUOYAH COUNTY, OK",OK,2010,40135 ,401352010,11.0,13851.0,42391,25.94890424854332,32674.38843150669
"SEQUOYAH COUNTY, OK",OK,2011,40135 ,401352011,,16743.0,42391,,39496.591257578264
"SEQUOYAH COUNTY, OK",OK,2012,40135 ,401352012,,19341.0,42391,,45625.25064282513
"SEQUOYAH COUNTY, OK",OK,2013,40135 ,401352013,16.0,19439.0,42391,37.74386072515393,45856.43178976669
"SEQUOYAH COUNTY, OK",OK,2014,40135 ,401352014,14.0,19083.0,42391,33.02587813450968,45016.63088863202
"SEQUOYAH COUNTY, OK",OK,2015,40135 ,401352015,,,42391,,
"STEPHENS COUNTY, OK",OK,2003,40137 ,401372003,,,45048,,
"STEPHENS COUNTY, OK",OK,2004,40137 ,401372004,,,45048,,
"STEPHENS COUNTY, OK",OK,2005,40137 ,401372005,,,45048,,
"STEPHENS COUNTY, OK",OK,2006,40137 ,401372006,,11262.0,45048,,25000.0
"STEPHENS COUNTY, OK",OK,2007,40137 ,401372007,,13305.0,45048,,29535.16249334044
"STEPHENS COUNTY, OK",OK,2008,40137 ,401372008,,14915.0,45048,,33109.1280412005
"STEPHENS COUNTY, OK",OK,2009,40137 ,401372009,,16333.0,45048,,36256.88154857041
"STEPHENS COUNTY, OK",OK,2010,40137 ,401372010,,18588.0,45048,,41262.65316995205
"STEPHENS COUNTY, OK",OK,2011,40137 ,401372011,,20191.0,45048,,44821.07973716924
"STEPHENS COUNTY, OK",OK,2012,40137 ,401372012,16.0,20952.0,45048,35.51767004084532,46510.38891848695
"STEPHENS COUNTY, OK",OK,2013,40137 ,401372013,,19301.0,45048,,42845.40934114722
"STEPHENS COUNTY, OK",OK,2014,40137 ,401372014,,18037.0,45048,,40039.51340792044
"STEPHENS COUNTY, OK",OK,2015,40137 ,401372015,,,45048,,
"TEXAS COUNTY, OK",OK,2003,40139 ,401392003,,,20640,,
"TEXAS COUNTY, OK",OK,2004,40139 ,401392004,,,20640,,
"TEXAS COUNTY, OK",OK,2005,40139 ,401392005,,,20640,,
"TEXAS COUNTY, OK",OK,2006,40139 ,401392006,,2332.0,20640,,11298.449612403101
"TEXAS COUNTY, OK",OK,2007,40139 ,401392007,,2667.0,20640,,12921.511627906975
"TEXAS COUNTY, OK",OK,2008,40139 ,401392008,,3180.0,20640,,15406.976744186046
"TEXAS COUNTY, OK",OK,2009,40139 ,401392009,,4003.0,20640,,19394.37984496124
"TEXAS COUNTY, OK",OK,2010,40139 ,401392010,,4241.0,20640,,20547.48062015504
"TEXAS COUNTY, OK",OK,2011,40139 ,401392011,,4703.0,20640,,22785.852713178294
"TEXAS COUNTY, OK",OK,2012,40139 ,401392012,,4216.0,20640,,20426.356589147286
"TEXAS COUNTY, OK",OK,2013,40139 ,401392013,,4148.0,20640,,20096.899224806202
"TEXAS COUNTY, OK",OK,2014,40139 ,401392014,,3205.0,20640,,15528.100775193798
"TEXAS COUNTY, OK",OK,2015,40139 ,401392015,,,20640,,
"TILLMAN COUNTY, OK",OK,2003,40141 ,401412003,,,7992,,
"TILLMAN COUNTY, OK",OK,2004,40141 ,401412004,,,7992,,
"TILLMAN COUNTY, OK",OK,2005,40141 ,401412005,,,7992,,
"TILLMAN COUNTY, OK",OK,2006,40141 ,401412006,,1375.0,7992,,17204.704704704705
"TILLMAN COUNTY, OK",OK,2007,40141 ,401412007,,1321.0,7992,,16529.02902902903
"TILLMAN COUNTY, OK",OK,2008,40141 ,401412008,,1555.0,7992,,19456.956956956954
"TILLMAN COUNTY, OK",OK,2009,40141 ,401412009,,1686.0,7992,,21096.096096096095
"TILLMAN COUNTY, OK",OK,2010,40141 ,401412010,,1824.0,7992,,22822.82282282282
"TILLMAN COUNTY, OK",OK,2011,40141 ,401412011,,2108.0,7992,,26376.376376376375
"TILLMAN COUNTY, OK",OK,2012,40141 ,401412012,,2295.0,7992,,28716.216216216217
"TILLMAN COUNTY, OK",OK,2013,40141 ,401412013,,2503.0,7992,,31318.818818818818
"TILLMAN COUNTY, OK",OK,2014,40141 ,401412014,,2172.0,7992,,27177.177177177175
"TILLMAN COUNTY, OK",OK,2015,40141 ,401412015,,,7992,,
"TULSA COUNTY, OK",OK,2003,40143 ,401432003,100.0,,603403,16.572671995333135,
"TULSA COUNTY, OK",OK,2004,40143 ,401432004,99.0,,603403,16.406945275379805,
"TULSA COUNTY, OK",OK,2005,40143 ,401432005,123.0,,603403,20.38438655425976,
"TULSA COUNTY, OK",OK,2006,40143 ,401432006,128.0,154148.0,603403,21.213020154026413,25546.442427366124
"TULSA COUNTY, OK",OK,2007,40143 ,401432007,138.0,171579.0,603403,22.87028735355973,28435.22488287264
"TULSA COUNTY, OK",OK,2008,40143 ,401432008,116.0,184965.0,603403,19.224299514586438,30653.64275616793
"TULSA COUNTY, OK",OK,2009,40143 ,401432009,133.0,226364.0,603403,22.04165375379307,37514.563235515896
"TULSA COUNTY, OK",OK,2010,40143 ,401432010,140.0,260050.0,603403,23.201740793466392,43097.23352386382
"TULSA COUNTY, OK",OK,2011,40143 ,401432011,104.0,276112.0,603403,17.23557887514646,45759.13609975423
"TULSA COUNTY, OK",OK,2012,40143 ,401432012,108.0,285029.0,603403,17.898485754959786,47236.921261578085
"TULSA COUNTY, OK",OK,2013,40143 ,401432013,121.0,290515.0,603403,20.052933114353092,48146.098047242056
"TULSA COUNTY, OK",OK,2014,40143 ,401432014,118.0,263549.0,603403,19.5557529544931,43677.111316980525
"TULSA COUNTY, OK",OK,2015,40143 ,401432015,111.0,,603403,18.39566591481978,
"WAGONER COUNTY, OK",OK,2003,40145 ,401452003,,,73085,,
"WAGONER COUNTY, OK",OK,2004,40145 ,401452004,,,73085,,
"WAGONER COUNTY, OK",OK,2005,40145 ,401452005,11.0,,73085,15.050968050899638,
"WAGONER COUNTY, OK",OK,2006,40145 ,401452006,13.0,7891.0,73085,17.787507696517753,10797.017171786276
"WAGONER COUNTY, OK",OK,2007,40145 ,401452007,17.0,9092.0,73085,23.260586987753985,12440.309228979955
"WAGONER COUNTY, OK",OK,2008,40145 ,401452008,,10845.0,73085,,14838.886228364234
"WAGONER COUNTY, OK",OK,2009,40145 ,401452009,14.0,12363.0,73085,19.15577751932681,16915.919819388382
"WAGONER COUNTY, OK",OK,2010,40145 ,401452010,20.0,14696.0,73085,27.365396456181163,20108.093316001916
"WAGONER COUNTY, OK",OK,2011,40145 ,401452011,11.0,16995.0,73085,15.050968050899638,23253.74563863994
"WAGONER COUNTY, OK",OK,2012,40145 ,401452012,15.0,18773.0,73085,20.52404734213587,25686.529383594447
"WAGONER COUNTY, OK",OK,2013,40145 ,401452013,18.0,19117.0,73085,24.62885681056304,26157.21420264076
"WAGONER COUNTY, OK",OK,2014,40145 ,401452014,20.0,19793.0,73085,27.365396456181163,27082.16460285968
"WAGONER COUNTY, OK",OK,2015,40145 ,401452015,13.0,,73085,17.787507696517753,
"WASHINGTON COUNTY, OK",OK,2003,40147 ,401472003,,,50976,,
"WASHINGTON COUNTY, OK",OK,2004,40147 ,401472004,,,50976,,
"WASHINGTON COUNTY, OK",OK,2005,40147 ,401472005,,,50976,,
"WASHINGTON COUNTY, OK",OK,2006,40147 ,401472006,,11157.0,50976,,21886.77024482109
"WASHINGTON COUNTY, OK",OK,2007,40147 ,401472007,,13143.0,50976,,25782.72128060264
"WASHINGTON COUNTY, OK",OK,2008,40147 ,401472008,,12989.0,50976,,25480.6183301946
"WASHINGTON COUNTY, OK",OK,2009,40147 ,401472009,,12749.0,50976,,25009.80853735091
"WASHINGTON COUNTY, OK",OK,2010,40147 ,401472010,,14266.0,50976,,27985.718769617073
"WASHINGTON COUNTY, OK",OK,2011,40147 ,401472011,11.0,14821.0,50976,21.578782172002512,29074.466415568113
"WASHINGTON COUNTY, OK",OK,2012,40147 ,401472012,,15247.0,50976,,29910.153797865663
"WASHINGTON COUNTY, OK",OK,2013,40147 ,401472013,,15591.0,50976,,30584.98116760829
"WASHINGTON COUNTY, OK",OK,2014,40147 ,401472014,,15353.0,50976,,30118.09478970496
"WASHINGTON COUNTY, OK",OK,2015,40147 ,401472015,,,50976,,
"WASHITA COUNTY, OK",OK,2003,40149 ,401492003,,,11629,,
"WASHITA COUNTY, OK",OK,2004,40149 ,401492004,,,11629,,
"WASHITA COUNTY, OK",OK,2005,40149 ,401492005,,,11629,,
"WASHITA COUNTY, OK",OK,2006,40149 ,401492006,,707.0,11629,,6079.628514919597
"WASHITA COUNTY, OK",OK,2007,40149 ,401492007,,752.0,11629,,6466.592140338808
"WASHITA COUNTY, OK",OK,2008,40149 ,401492008,,956.0,11629,,8220.82724223923
"WASHITA COUNTY, OK",OK,2009,40149 ,401492009,,682.0,11629,,5864.648723020036
"WASHITA COUNTY, OK",OK,2010,40149 ,401492010,,480.0,11629,,4127.61200447158
"WASHITA COUNTY, OK",OK,2011,40149 ,401492011,,526.0,11629,,4523.174821566773
"WASHITA COUNTY, OK",OK,2012,40149 ,401492012,,671.0,11629,,5770.05761458423
"WASHITA COUNTY, OK",OK,2013,40149 ,401492013,,828.0,11629,,7120.130707713475
"WASHITA COUNTY, OK",OK,2014,40149 ,401492014,,678.0,11629,,5830.251956316107
"WASHITA COUNTY, OK",OK,2015,40149 ,401492015,,,11629,,
"WOODS COUNTY, OK",OK,2003,40151 ,401512003,,,8878,,
"WOODS COUNTY, OK",OK,2004,40151 ,401512004,,,8878,,
"WOODS COUNTY, OK",OK,2005,40151 ,401512005,,,8878,,
"WOODS COUNTY, OK",OK,2006,40151 ,401512006,,1995.0,8878,,22471.277314710518
"WOODS COUNTY, OK",OK,2007,40151 ,401512007,,2176.0,8878,,24510.024780355936
"WOODS COUNTY, OK",OK,2008,40151 ,401512008,,1932.0,8878,,21761.65803108808
"WOODS COUNTY, OK",OK,2009,40151 ,401512009,,2063.0,8878,,23237.215589096642
"WOODS COUNTY, OK",OK,2010,40151 ,401512010,,2109.0,8878,,23755.35030412255
"WOODS COUNTY, OK",OK,2011,40151 ,401512011,,2211.0,8878,,24904.257715701737
"WOODS COUNTY, OK",OK,2012,40151 ,401512012,,1989.0,8878,,22403.6945257941
"WOODS COUNTY, OK",OK,2013,40151 ,401512013,,1809.0,8878,,20376.21085830142
"WOODS COUNTY, OK",OK,2014,40151 ,401512014,,1652.0,8878,,18607.794548321694
"WOODS COUNTY, OK",OK,2015,40151 ,401512015,,,8878,,
"WOODWARD COUNTY, OK",OK,2003,40153 ,401532003,,,20081,,
"WOODWARD COUNTY, OK",OK,2004,40153 ,401532004,,,20081,,
"WOODWARD COUNTY, OK",OK,2005,40153 ,401532005,,,20081,,
"WOODWARD COUNTY, OK",OK,2006,40153 ,401532006,,3442.0,20081,,17140.580648374085
"WOODWARD COUNTY, OK",OK,2007,40153 ,401532007,,3492.0,20081,,17389.57223245854
"WOODWARD COUNTY, OK",OK,2008,40153 ,401532008,,4042.0,20081,,20128.47965738758
"WOODWARD COUNTY, OK",OK,2009,40153 ,401532009,,4017.0,20081,,20003.98386534535
"WOODWARD COUNTY, OK",OK,2010,40153 ,401532010,,4541.0,20081,,22613.41566655047
"WOODWARD COUNTY, OK",OK,2011,40153 ,401532011,,6438.0,20081,,32060.156366714804
"WOODWARD COUNTY, OK",OK,2012,40153 ,401532012,,5917.0,20081,,29465.66406055475
"WOODWARD COUNTY, OK",OK,2013,40153 ,401532013,,4749.0,20081,,23649.220656341815
"WOODWARD COUNTY, OK",OK,2014,40153 ,401532014,,3982.0,20081,,19829.68975648623
"WOODWARD COUNTY, OK",OK,2015,40153 ,401532015,,,20081,,
"BAKER COUNTY, OR",OR,2003,41001 ,410012003,,,16134,,
"BAKER COUNTY, OR",OR,2004,41001 ,410012004,,,16134,,
"BAKER COUNTY, OR",OR,2005,41001 ,410012005,,,16134,,
"BAKER COUNTY, OR",OR,2006,41001 ,410012006,,4868.0,16134,,30172.306929465725
"BAKER COUNTY, OR",OR,2007,41001 ,410012007,,4835.0,16134,,29967.769926862526
"BAKER COUNTY, OR",OR,2008,41001 ,410012008,,5361.0,16134,,33227.965786537745
"BAKER COUNTY, OR",OR,2009,41001 ,410012009,,5654.0,16134,,35044.006446014624
"BAKER COUNTY, OR",OR,2010,41001 ,410012010,,7310.0,16134,,45308.04512210239
"BAKER COUNTY, OR",OR,2011,41001 ,410012011,,7272.0,16134,,45072.51766455932
"BAKER COUNTY, OR",OR,2012,41001 ,410012012,,7340.0,16134,,45493.987851741666
"BAKER COUNTY, OR",OR,2013,41001 ,410012013,,6326.0,16134,,39209.1235899343
"BAKER COUNTY, OR",OR,2014,41001 ,410012014,,7718.0,16134,,47836.86624519648
"BAKER COUNTY, OR",OR,2015,41001 ,410012015,,,16134,,
"BENTON COUNTY, OR",OR,2003,41003 ,410032003,,,85579,,
"BENTON COUNTY, OR",OR,2004,41003 ,410032004,,,85579,,
"BENTON COUNTY, OR",OR,2005,41003 ,410032005,,,85579,,
"BENTON COUNTY, OR",OR,2006,41003 ,410032006,,11874.0,85579,,13874.899215929143
"BENTON COUNTY, OR",OR,2007,41003 ,410032007,,14445.0,85579,,16879.140910737446
"BENTON COUNTY, OR",OR,2008,41003 ,410032008,,17752.0,85579,,20743.406676871662
"BENTON COUNTY, OR",OR,2009,41003 ,410032009,,17322.0,85579,,20240.94696128723
"BENTON COUNTY, OR",OR,2010,41003 ,410032010,,20782.0,85579,,24283.994905292187
"BENTON COUNTY, OR",OR,2011,41003 ,410032011,,21712.0,85579,,25370.710104114325
"BENTON COUNTY, OR",OR,2012,41003 ,410032012,,21517.0,85579,,25142.850465651623
"BENTON COUNTY, OR",OR,2013,41003 ,410032013,,20116.0,85579,,23505.766601619558
"BENTON COUNTY, OR",OR,2014,41003 ,410032014,,20925.0,85579,,24451.09197349817
"BENTON COUNTY, OR",OR,2015,41003 ,410032015,,,85579,,
"CLACKAMAS COUNTY, OR",OR,2003,41005 ,410052003,28.0,,375992,7.44696695674376,
"CLACKAMAS COUNTY, OR",OR,2004,41005 ,410052004,28.0,,375992,7.44696695674376,
"CLACKAMAS COUNTY, OR",OR,2005,41005 ,410052005,23.0,,375992,6.117151428753803,
"CLACKAMAS COUNTY, OR",OR,2006,41005 ,410052006,34.0,99824.0,375992,9.042745590331709,26549.5010532139
"CLACKAMAS COUNTY, OR",OR,2007,41005 ,410052007,32.0,117153.0,375992,8.510819379135727,31158.375710121494
"CLACKAMAS COUNTY, OR",OR,2008,41005 ,410052008,25.0,131749.0,375992,6.649077639949786,35040.37319942978
"CLACKAMAS COUNTY, OR",OR,2009,41005 ,410052009,32.0,130798.0,375992,8.510819379135727,34787.44228600609
"CLACKAMAS COUNTY, OR",OR,2010,41005 ,410052010,43.0,168498.0,375992,11.436413540713632,44814.25136705036
"CLACKAMAS COUNTY, OR",OR,2011,41005 ,410052011,34.0,175124.0,375992,9.042745590331709,46576.522904742655
"CLACKAMAS COUNTY, OR",OR,2012,41005 ,410052012,22.0,168534.0,375992,5.851188323155812,44823.82603885189
"CLACKAMAS COUNTY, OR",OR,2013,41005 ,410052013,38.0,171248.0,375992,10.106598012723675,45545.649907444844
"CLACKAMAS COUNTY, OR",OR,2014,41005 ,410052014,46.0,171893.0,375992,12.234302857507606,45717.19611055554
"CLACKAMAS COUNTY, OR",OR,2015,41005 ,410052015,26.0,,375992,6.915040745547778,
"CLATSOP COUNTY, OR",OR,2003,41007 ,410072003,,,37039,,
"CLATSOP COUNTY, OR",OR,2004,41007 ,410072004,,,37039,,
"CLATSOP COUNTY, OR",OR,2005,41007 ,410072005,,,37039,,
"CLATSOP COUNTY, OR",OR,2006,41007 ,410072006,,13853.0,37039,,37401.117740759735
"CLATSOP COUNTY, OR",OR,2007,41007 ,410072007,,13348.0,37039,,36037.690002429874
"CLATSOP COUNTY, OR",OR,2008,41007 ,410072008,,14693.0,37039,,39668.997543130215
"CLATSOP COUNTY, OR",OR,2009,41007 ,410072009,,15158.0,37039,,40924.43100515672
"CLATSOP COUNTY, OR",OR,2010,41007 ,410072010,,17816.0,37039,,48100.650665514724
"CLATSOP COUNTY, OR",OR,2011,41007 ,410072011,11.0,20690.0,37039,29.698425983422876,55860.039417910855
"CLATSOP COUNTY, OR",OR,2012,41007 ,410072012,,22365.0,37039,,60382.29973811388
"CLATSOP COUNTY, OR",OR,2013,41007 ,410072013,,20515.0,37039,,55387.564459083675
"CLATSOP COUNTY, OR",OR,2014,41007 ,410072014,,20939.0,37039,,56532.30378789924
"CLATSOP COUNTY, OR",OR,2015,41007 ,410072015,,,37039,,
"COLUMBIA COUNTY, OR",OR,2003,41009 ,410092003,,,49351,,
"COLUMBIA COUNTY, OR",OR,2004,41009 ,410092004,,,49351,,
"COLUMBIA COUNTY, OR",OR,2005,41009 ,410092005,,,49351,,
"COLUMBIA COUNTY, OR",OR,2006,41009 ,410092006,,9401.0,49351,,19049.2593868412
"COLUMBIA COUNTY, OR",OR,2007,41009 ,410092007,,11941.0,49351,,24196.0649226966
"COLUMBIA COUNTY, OR",OR,2008,41009 ,410092008,,14380.0,49351,,29138.21401795303
"COLUMBIA COUNTY, OR",OR,2009,41009 ,410092009,,15927.0,49351,,32272.90227148386
"COLUMBIA COUNTY, OR",OR,2010,41009 ,410092010,,16861.0,49351,,34165.46777167636
"COLUMBIA COUNTY, OR",OR,2011,41009 ,410092011,,17625.0,49351,,35713.56203521712
"COLUMBIA COUNTY, OR",OR,2012,41009 ,410092012,,17361.0,49351,,35178.61846771089
"COLUMBIA COUNTY, OR",OR,2013,41009 ,410092013,,14208.0,49351,,28789.690178517154
"COLUMBIA COUNTY, OR",OR,2014,41009 ,410092014,,13711.0,49351,,27782.61838665883
"COLUMBIA COUNTY, OR",OR,2015,41009 ,410092015,,,49351,,
"COOS COUNTY, OR",OR,2003,41011 ,410112003,,,63043,,
"COOS COUNTY, OR",OR,2004,41011 ,410112004,,,63043,,
"COOS COUNTY, OR",OR,2005,41011 ,410112005,,,63043,,
"COOS COUNTY, OR",OR,2006,41011 ,410112006,,21037.0,63043,,33369.287629078564
"COOS COUNTY, OR",OR,2007,41011 ,410112007,,26227.0,63043,,41601.76387545009
"COOS COUNTY, OR",OR,2008,41011 ,410112008,,32476.0,63043,,51514.04596862459
"COOS COUNTY, OR",OR,2009,41011 ,410112009,,33742.0,63043,,53522.19913392446
"COOS COUNTY, OR",OR,2010,41011 ,410112010,,32287.0,63043,,51214.25059086655
"COOS COUNTY, OR",OR,2011,41011 ,410112011,,31983.0,63043,,50732.040036165796
"COOS COUNTY, OR",OR,2012,41011 ,410112012,,26810.0,63043,,42526.52951160319
"COOS COUNTY, OR",OR,2013,41011 ,410112013,,24038.0,63043,,38129.53063781863
"COOS COUNTY, OR",OR,2014,41011 ,410112014,,27996.0,63043,,44407.78516250813
"COOS COUNTY, OR",OR,2015,41011 ,410112015,,,63043,,
"CROOK COUNTY, OR",OR,2003,41013 ,410132003,,,20978,,
"CROOK COUNTY, OR",OR,2004,41013 ,410132004,,,20978,,
"CROOK COUNTY, OR",OR,2005,41013 ,410132005,,,20978,,
"CROOK COUNTY, OR",OR,2006,41013 ,410132006,,2997.0,20978,,14286.395271236532
"CROOK COUNTY, OR",OR,2007,41013 ,410132007,,3796.0,20978,,18095.147297168463
"CROOK COUNTY, OR",OR,2008,41013 ,410132008,,4832.0,20978,,23033.654304509484
"CROOK COUNTY, OR",OR,2009,41013 ,410132009,,5124.0,20978,,24425.588711983983
"CROOK COUNTY, OR",OR,2010,41013 ,410132010,,5824.0,20978,,27762.41777099819
"CROOK COUNTY, OR",OR,2011,41013 ,410132011,,6777.0,20978,,32305.27218991324
"CROOK COUNTY, OR",OR,2012,41013 ,410132012,,7657.0,20978,,36500.143006959675
"CROOK COUNTY, OR",OR,2013,41013 ,410132013,,6565.0,20978,,31294.689674897512
"CROOK COUNTY, OR",OR,2014,41013 ,410132014,,6474.0,20978,,30860.901897225667
"CROOK COUNTY, OR",OR,2015,41013 ,410132015,,,20978,,
"CURRY COUNTY, OR",OR,2003,41015 ,410152003,,,22364,,
"CURRY COUNTY, OR",OR,2004,41015 ,410152004,,,22364,,
"CURRY COUNTY, OR",OR,2005,41015 ,410152005,,,22364,,
"CURRY COUNTY, OR",OR,2006,41015 ,410152006,,7423.0,22364,,33191.736719728135
"CURRY COUNTY, OR",OR,2007,41015 ,410152007,,8720.0,22364,,38991.23591486317
"CURRY COUNTY, OR",OR,2008,41015 ,410152008,,8845.0,22364,,39550.16991593633
"CURRY COUNTY, OR",OR,2009,41015 ,410152009,,9300.0,22364,,41584.68967984261
"CURRY COUNTY, OR",OR,2010,41015 ,410152010,,9867.0,22364,,44120.01430871042
"CURRY COUNTY, OR",OR,2011,41015 ,410152011,,10202.0,22364,,45617.957431586474
"CURRY COUNTY, OR",OR,2012,41015 ,410152012,,10295.0,22364,,46033.804328384904
"CURRY COUNTY, OR",OR,2013,41015 ,410152013,,8573.0,22364,,38333.92952960115
"CURRY COUNTY, OR",OR,2014,41015 ,410152014,,10309.0,22364,,46096.404936505096
"CURRY COUNTY, OR",OR,2015,41015 ,410152015,,,22364,,
"DESCHUTES COUNTY, OR",OR,2003,41017 ,410172003,,,157733,,
"DESCHUTES COUNTY, OR",OR,2004,41017 ,410172004,,,157733,,
"DESCHUTES COUNTY, OR",OR,2005,41017 ,410172005,,,157733,,
"DESCHUTES COUNTY, OR",OR,2006,41017 ,410172006,,28297.0,157733,,17939.809678380556
"DESCHUTES COUNTY, OR",OR,2007,41017 ,410172007,,35032.0,157733,,22209.683452416426
"DESCHUTES COUNTY, OR",OR,2008,41017 ,410172008,10.0,39115.0,157733,6.339827429897358,24798.234992043515
"DESCHUTES COUNTY, OR",OR,2009,41017 ,410172009,,40777.0,157733,,25851.914310892458
"DESCHUTES COUNTY, OR",OR,2010,41017 ,410172010,17.0,46047.0,157733,10.77770663082551,29193.003366448367
"DESCHUTES COUNTY, OR",OR,2011,41017 ,410172011,15.0,53364.0,157733,9.509741144846037,33831.85509690426
"DESCHUTES COUNTY, OR",OR,2012,41017 ,410172012,,50967.0,157733,,32312.198461957865
"DESCHUTES COUNTY, OR",OR,2013,41017 ,410172013,13.0,47680.0,157733,8.241775658866565,30228.2971857506
"DESCHUTES COUNTY, OR",OR,2014,41017 ,410172014,10.0,50351.0,157733,6.339827429897358,31921.665092276187
"DESCHUTES COUNTY, OR",OR,2015,41017 ,410172015,,,157733,,
"DOUGLAS COUNTY, OR",OR,2003,41019 ,410192003,10.0,,107667,9.287896941495537,
"DOUGLAS COUNTY, OR",OR,2004,41019 ,410192004,,,107667,,
"DOUGLAS COUNTY, OR",OR,2005,41019 ,410192005,,,107667,,
"DOUGLAS COUNTY, OR",OR,2006,41019 ,410192006,,31685.0,107667,,29428.70145912861
"DOUGLAS COUNTY, OR",OR,2007,41019 ,410192007,,36167.0,107667,,33591.53686830691
"DOUGLAS COUNTY, OR",OR,2008,41019 ,410192008,,39105.0,107667,,36320.3209897183
"DOUGLAS COUNTY, OR",OR,2009,41019 ,410192009,,41319.0,107667,,38376.66137256541
"DOUGLAS COUNTY, OR",OR,2010,41019 ,410192010,,46266.0,107667,,42971.38398952325
