COUNTY_NAME,FIPS,YEAR,STATE,DRUG,DEATHS
"SULLIVAN COUNTY, NY",036105,2014,NY,1,18
"SULLIVAN COUNTY, NY",036105,2015,NY,1,18
"SUMTER COUNTY, FL",012119,2015,FL,1,12
"SUTTER COUNTY, CA",006101,2011,CA,1,10
"SUTTER COUNTY, CA",006101,2012,CA,1,12
"TALLADEGA COUNTY, AL",001121,2012,AL,1,10
"TALLADEGA COUNTY, AL",001121,2013,AL,1,11
"TAOS COUNTY, NM",035055,2012,NM,1,11
"TARRANT COUNTY, TX",048439,2003,TX,1,151
"TARRANT COUNTY, TX",048439,2004,TX,1,121
"TARRANT COUNTY, TX",048439,2005,TX,1,119
"TARRANT COUNTY, TX",048439,2006,TX,1,117
"TARRANT COUNTY, TX",048439,2007,TX,1,142
"TARRANT COUNTY, TX",048439,2008,TX,1,128
"TARRANT COUNTY, TX",048439,2009,TX,1,149
"TARRANT COUNTY, TX",048439,2010,TX,1,134
"TARRANT COUNTY, TX",048439,2011,TX,1,172
"TARRANT COUNTY, TX",048439,2012,TX,1,182
"TARRANT COUNTY, TX",048439,2013,TX,1,148
"TARRANT COUNTY, TX",048439,2014,TX,1,195
"TARRANT COUNTY, TX",048439,2015,TX,1,177
"TAYLOR COUNTY, TX",048441,2003,TX,1,15
"TAYLOR COUNTY, TX",048441,2004,TX,1,10
"TAYLOR COUNTY, TX",048441,2005,TX,1,11
"TAYLOR COUNTY, TX",048441,2007,TX,1,10
"TAYLOR COUNTY, TX",048441,2008,TX,1,13
"TAYLOR COUNTY, TX",048441,2009,TX,1,12
"TAYLOR COUNTY, TX",048441,2010,TX,1,12
"TAYLOR COUNTY, TX",048441,2011,TX,1,14
"TAYLOR COUNTY, TX",048441,2012,TX,1,12
"TAYLOR COUNTY, TX",048441,2013,TX,1,10
"TAYLOR COUNTY, TX",048441,2014,TX,1,15
"TAYLOR COUNTY, TX",048441,2015,TX,1,18
"TEHAMA COUNTY, CA",006103,2012,CA,1,12
"THURSTON COUNTY, WA",053067,2003,WA,1,17
"THURSTON COUNTY, WA",053067,2004,WA,1,20
"THURSTON COUNTY, WA",053067,2005,WA,1,23
"THURSTON COUNTY, WA",053067,2006,WA,1,20
"THURSTON COUNTY, WA",053067,2007,WA,1,20
"THURSTON COUNTY, WA",053067,2008,WA,1,19
"THURSTON COUNTY, WA",053067,2009,WA,1,28
"THURSTON COUNTY, WA",053067,2010,WA,1,22
"THURSTON COUNTY, WA",053067,2011,WA,1,27
"THURSTON COUNTY, WA",053067,2012,WA,1,25
"THURSTON COUNTY, WA",053067,2013,WA,1,25
"THURSTON COUNTY, WA",053067,2014,WA,1,20
"THURSTON COUNTY, WA",053067,2015,WA,1,26
"TIOGA COUNTY, NY",036107,2014,NY,1,13
"TOM GREEN COUNTY, TX",048451,2003,TX,1,12
"TOM GREEN COUNTY, TX",048451,2005,TX,1,10
"TOM GREEN COUNTY, TX",048451,2006,TX,1,10
"TOM GREEN COUNTY, TX",048451,2009,TX,1,10
"TOM GREEN COUNTY, TX",048451,2010,TX,1,20
"TOM GREEN COUNTY, TX",048451,2015,TX,1,10
"TOMPKINS COUNTY, NY",036109,2012,NY,1,11
"TOMPKINS COUNTY, NY",036109,2014,NY,1,14
"TOMPKINS COUNTY, NY",036109,2015,NY,1,13
"TRAVIS COUNTY, TX",048453,2003,TX,1,89
"TRAVIS COUNTY, TX",048453,2004,TX,1,91
"TRAVIS COUNTY, TX",048453,2005,TX,1,84
"TRAVIS COUNTY, TX",048453,2006,TX,1,99
"TRAVIS COUNTY, TX",048453,2007,TX,1,108
"TRAVIS COUNTY, TX",048453,2008,TX,1,78
"TRAVIS COUNTY, TX",048453,2009,TX,1,115
"TRAVIS COUNTY, TX",048453,2010,TX,1,118
"TRAVIS COUNTY, TX",048453,2011,TX,1,150
"TRAVIS COUNTY, TX",048453,2012,TX,1,155
"TRAVIS COUNTY, TX",048453,2013,TX,1,153
"TRAVIS COUNTY, TX",048453,2014,TX,1,129
"TRAVIS COUNTY, TX",048453,2015,TX,1,136
"TROUP COUNTY, GA",013285,2011,GA,1,13
"TROUP COUNTY, GA",013285,2014,GA,1,10
"TROUP COUNTY, GA",013285,2015,GA,1,10
"TULARE COUNTY, CA",006107,2003,CA,1,31
"TULARE COUNTY, CA",006107,2004,CA,1,39
"TULARE COUNTY, CA",006107,2005,CA,1,33
"TULARE COUNTY, CA",006107,2006,CA,1,47
"TULARE COUNTY, CA",006107,2007,CA,1,19
"TULARE COUNTY, CA",006107,2008,CA,1,17
"TULARE COUNTY, CA",006107,2009,CA,1,35
"TULARE COUNTY, CA",006107,2010,CA,1,22
"TULARE COUNTY, CA",006107,2011,CA,1,31
"TULARE COUNTY, CA",006107,2012,CA,1,26
"TULARE COUNTY, CA",006107,2013,CA,1,32
"TULARE COUNTY, CA",006107,2014,CA,1,30
"TULARE COUNTY, CA",006107,2015,CA,1,42
"TULSA COUNTY, OK",040143,2003,OK,1,100
"TULSA COUNTY, OK",040143,2004,OK,1,99
"TULSA COUNTY, OK",040143,2005,OK,1,123
"TULSA COUNTY, OK",040143,2006,OK,1,128
"TULSA COUNTY, OK",040143,2007,OK,1,138
"TULSA COUNTY, OK",040143,2008,OK,1,116
"TULSA COUNTY, OK",040143,2009,OK,1,133
"TULSA COUNTY, OK",040143,2010,OK,1,140
"TULSA COUNTY, OK",040143,2011,OK,1,104
"TULSA COUNTY, OK",040143,2012,OK,1,108
"TULSA COUNTY, OK",040143,2013,OK,1,121
"TULSA COUNTY, OK",040143,2014,OK,1,118
"TULSA COUNTY, OK",040143,2015,OK,1,111
"TUOLUMNE COUNTY, CA",006109,2004,CA,1,14
"TUOLUMNE COUNTY, CA",006109,2005,CA,1,10
"TUOLUMNE COUNTY, CA",006109,2006,CA,1,13
"TUOLUMNE COUNTY, CA",006109,2007,CA,1,14
"TUOLUMNE COUNTY, CA",006109,2009,CA,1,13
"TUOLUMNE COUNTY, CA",006109,2010,CA,1,16
"TUOLUMNE COUNTY, CA",006109,2011,CA,1,10
"TUOLUMNE COUNTY, CA",006109,2013,CA,1,12
"TUOLUMNE COUNTY, CA",006109,2014,CA,1,17
"TUOLUMNE COUNTY, CA",006109,2015,CA,1,19
"TUSCALOOSA COUNTY, AL",001125,2005,AL,1,10
"TUSCALOOSA COUNTY, AL",001125,2006,AL,1,22
"TUSCALOOSA COUNTY, AL",001125,2007,AL,1,29
"TUSCALOOSA COUNTY, AL",001125,2008,AL,1,31
"TUSCALOOSA COUNTY, AL",001125,2009,AL,1,28
"TUSCALOOSA COUNTY, AL",001125,2010,AL,1,22
"TUSCALOOSA COUNTY, AL",001125,2011,AL,1,21
"TUSCALOOSA COUNTY, AL",001125,2012,AL,1,27
"TUSCALOOSA COUNTY, AL",001125,2013,AL,1,30
"TUSCALOOSA COUNTY, AL",001125,2014,AL,1,22
"TUSCALOOSA COUNTY, AL",001125,2015,AL,1,24
"TWIN FALLS COUNTY, ID",016083,2015,ID,1,13
"ULSTER COUNTY, NY",036111,2007,NY,1,20
"ULSTER COUNTY, NY",036111,2011,NY,1,22
"ULSTER COUNTY, NY",036111,2012,NY,1,12
"ULSTER COUNTY, NY",036111,2013,NY,1,19
"ULSTER COUNTY, NY",036111,2014,NY,1,22
"ULSTER COUNTY, NY",036111,2015,NY,1,20
"VALENCIA COUNTY, NM",035061,2003,NM,1,17
"VALENCIA COUNTY, NM",035061,2004,NM,1,15
"VALENCIA COUNTY, NM",035061,2005,NM,1,10
"VALENCIA COUNTY, NM",035061,2006,NM,1,20
"VALENCIA COUNTY, NM",035061,2007,NM,1,17
"VALENCIA COUNTY, NM",035061,2008,NM,1,13
"VALENCIA COUNTY, NM",035061,2009,NM,1,14
"VALENCIA COUNTY, NM",035061,2010,NM,1,18
"VALENCIA COUNTY, NM",035061,2011,NM,1,22
"VALENCIA COUNTY, NM",035061,2012,NM,1,11
"VALENCIA COUNTY, NM",035061,2013,NM,1,14
"VALENCIA COUNTY, NM",035061,2014,NM,1,20
"VALENCIA COUNTY, NM",035061,2015,NM,1,10
"VAN ZANDT COUNTY, TX",048467,2012,TX,1,11
"VENTURA COUNTY, CA",006111,2003,CA,1,87
"VENTURA COUNTY, CA",006111,2004,CA,1,55
"VENTURA COUNTY, CA",006111,2005,CA,1,67
"VENTURA COUNTY, CA",006111,2006,CA,1,92
"VENTURA COUNTY, CA",006111,2007,CA,1,82
"VENTURA COUNTY, CA",006111,2008,CA,1,77
"VENTURA COUNTY, CA",006111,2009,CA,1,85
"VENTURA COUNTY, CA",006111,2010,CA,1,93
"VENTURA COUNTY, CA",006111,2011,CA,1,109
"VENTURA COUNTY, CA",006111,2012,CA,1,111
"VENTURA COUNTY, CA",006111,2013,CA,1,124
"VENTURA COUNTY, CA",006111,2014,CA,1,119
"VENTURA COUNTY, CA",006111,2015,CA,1,119
"VICTORIA COUNTY, TX",048469,2009,TX,1,10
"VICTORIA COUNTY, TX",048469,2011,TX,1,11
"VICTORIA COUNTY, TX",048469,2013,TX,1,14
"VOLUSIA COUNTY, FL",012127,2003,FL,1,48
"VOLUSIA COUNTY, FL",012127,2004,FL,1,74
"VOLUSIA COUNTY, FL",012127,2005,FL,1,85
"VOLUSIA COUNTY, FL",012127,2006,FL,1,80
"VOLUSIA COUNTY, FL",012127,2007,FL,1,82
"VOLUSIA COUNTY, FL",012127,2008,FL,1,101
"VOLUSIA COUNTY, FL",012127,2009,FL,1,106
"VOLUSIA COUNTY, FL",012127,2010,FL,1,104
"VOLUSIA COUNTY, FL",012127,2011,FL,1,89
"VOLUSIA COUNTY, FL",012127,2012,FL,1,85
"VOLUSIA COUNTY, FL",012127,2013,FL,1,100
"VOLUSIA COUNTY, FL",012127,2014,FL,1,75
"VOLUSIA COUNTY, FL",012127,2015,FL,1,98
"WAGONER COUNTY, OK",040145,2005,OK,1,11
"WAGONER COUNTY, OK",040145,2006,OK,1,13
"WAGONER COUNTY, OK",040145,2007,OK,1,17
"WAGONER COUNTY, OK",040145,2009,OK,1,14
"WAGONER COUNTY, OK",040145,2010,OK,1,20
"WAGONER COUNTY, OK",040145,2011,OK,1,11
"WAGONER COUNTY, OK",040145,2012,OK,1,15
"WAGONER COUNTY, OK",040145,2013,OK,1,18
"WAGONER COUNTY, OK",040145,2014,OK,1,20
"WAGONER COUNTY, OK",040145,2015,OK,1,13
"WALKER COUNTY, AL",001127,2005,AL,1,11
"WALKER COUNTY, AL",001127,2007,AL,1,19
"WALKER COUNTY, AL",001127,2008,AL,1,32
"WALKER COUNTY, AL",001127,2009,AL,1,30
"WALKER COUNTY, AL",001127,2010,AL,1,32
"WALKER COUNTY, AL",001127,2011,AL,1,35
"WALKER COUNTY, AL",001127,2012,AL,1,23
"WALKER COUNTY, AL",001127,2013,AL,1,26
"WALKER COUNTY, AL",001127,2014,AL,1,21
"WALKER COUNTY, GA",013295,2005,GA,1,13
"WALKER COUNTY, GA",013295,2007,GA,1,10
"WALKER COUNTY, GA",013295,2009,GA,1,11
"WALKER COUNTY, GA",013295,2011,GA,1,10
"WALKER COUNTY, GA",013295,2012,GA,1,12
"WALKER COUNTY, GA",013295,2014,GA,1,11
"WALLA WALLA COUNTY, WA",053071,2014,WA,1,13
"WALTON COUNTY, FL",012131,2005,FL,1,10
"WALTON COUNTY, FL",012131,2006,FL,1,16
"WALTON COUNTY, FL",012131,2007,FL,1,12
"WALTON COUNTY, GA",013297,2012,GA,1,15
"WALTON COUNTY, GA",013297,2013,GA,1,15
"WALTON COUNTY, GA",013297,2014,GA,1,13
"WALTON COUNTY, GA",013297,2015,GA,1,19
"WARE COUNTY, GA",013299,2009,GA,1,10
"WARE COUNTY, GA",013299,2014,GA,1,15
"WASHINGTON COUNTY, OK",040147,2011,OK,1,11
"WASHINGTON COUNTY, OR",041067,2003,OR,1,17
"WASHINGTON COUNTY, OR",041067,2004,OR,1,18
"WASHINGTON COUNTY, OR",041067,2005,OR,1,33
"WASHINGTON COUNTY, OR",041067,2006,OR,1,25
"WASHINGTON COUNTY, OR",041067,2007,OR,1,37
"WASHINGTON COUNTY, OR",041067,2008,OR,1,32
"WASHINGTON COUNTY, OR",041067,2009,OR,1,32
"WASHINGTON COUNTY, OR",041067,2010,OR,1,30
"WASHINGTON COUNTY, OR",041067,2011,OR,1,45
"WASHINGTON COUNTY, OR",041067,2012,OR,1,49
"WASHINGTON COUNTY, OR",041067,2013,OR,1,43
"WASHINGTON COUNTY, OR",041067,2014,OR,1,45
"WASHINGTON COUNTY, OR",041067,2015,OR,1,41
"WEBB COUNTY, TX",048479,2003,TX,1,10
"WEBB COUNTY, TX",048479,2004,TX,1,10
"WEBB COUNTY, TX",048479,2005,TX,1,13
"WEBB COUNTY, TX",048479,2007,TX,1,17
"WEBB COUNTY, TX",048479,2008,TX,1,20
"WEBB COUNTY, TX",048479,2009,TX,1,28
"WEBB COUNTY, TX",048479,2010,TX,1,23
"WEBB COUNTY, TX",048479,2011,TX,1,19
"WEBB COUNTY, TX",048479,2012,TX,1,29
"WEBB COUNTY, TX",048479,2013,TX,1,29
"WEBB COUNTY, TX",048479,2014,TX,1,22
"WEBB COUNTY, TX",048479,2015,TX,1,24
"WESTCHESTER COUNTY, NY",036119,2003,NY,1,15
"WESTCHESTER COUNTY, NY",036119,2006,NY,1,60
"WESTCHESTER COUNTY, NY",036119,2007,NY,1,74
"WESTCHESTER COUNTY, NY",036119,2008,NY,1,67
"WESTCHESTER COUNTY, NY",036119,2009,NY,1,66
"WESTCHESTER COUNTY, NY",036119,2010,NY,1,48
"WESTCHESTER COUNTY, NY",036119,2011,NY,1,87
"WESTCHESTER COUNTY, NY",036119,2012,NY,1,95
"WESTCHESTER COUNTY, NY",036119,2013,NY,1,104
"WESTCHESTER COUNTY, NY",036119,2014,NY,1,93
"WESTCHESTER COUNTY, NY",036119,2015,NY,1,112
"WHATCOM COUNTY, WA",053073,2003,WA,1,14
"WHATCOM COUNTY, WA",053073,2004,WA,1,12
"WHATCOM COUNTY, WA",053073,2005,WA,1,16
"WHATCOM COUNTY, WA",053073,2006,WA,1,22
"WHATCOM COUNTY, WA",053073,2007,WA,1,12
"WHATCOM COUNTY, WA",053073,2008,WA,1,17
"WHATCOM COUNTY, WA",053073,2009,WA,1,18
"WHATCOM COUNTY, WA",053073,2010,WA,1,14
"WHATCOM COUNTY, WA",053073,2011,WA,1,19
"WHATCOM COUNTY, WA",053073,2012,WA,1,13
"WHATCOM COUNTY, WA",053073,2013,WA,1,13
"WHATCOM COUNTY, WA",053073,2014,WA,1,14
"WHATCOM COUNTY, WA",053073,2015,WA,1,23
"WHITFIELD COUNTY, GA",013313,2004,GA,1,10
"WHITFIELD COUNTY, GA",013313,2005,GA,1,11
"WHITFIELD COUNTY, GA",013313,2006,GA,1,12
"WHITFIELD COUNTY, GA",013313,2008,GA,1,15
"WHITFIELD COUNTY, GA",013313,2009,GA,1,11
"WHITFIELD COUNTY, GA",013313,2010,GA,1,11
"WHITFIELD COUNTY, GA",013313,2011,GA,1,15
"WHITFIELD COUNTY, GA",013313,2012,GA,1,16
"WHITFIELD COUNTY, GA",013313,2013,GA,1,14
"WHITFIELD COUNTY, GA",013313,2014,GA,1,11
"WHITFIELD COUNTY, GA",013313,2015,GA,1,12
"WICHITA COUNTY, TX",048485,2003,TX,1,16
"WICHITA COUNTY, TX",048485,2004,TX,1,12
"WICHITA COUNTY, TX",048485,2005,TX,1,15
"WICHITA COUNTY, TX",048485,2006,TX,1,19
"WICHITA COUNTY, TX",048485,2007,TX,1,13
"WICHITA COUNTY, TX",048485,2008,TX,1,29
"WICHITA COUNTY, TX",048485,2009,TX,1,26
"WICHITA COUNTY, TX",048485,2010,TX,1,16
"WICHITA COUNTY, TX",048485,2011,TX,1,18
"WICHITA COUNTY, TX",048485,2012,TX,1,18
"WICHITA COUNTY, TX",048485,2013,TX,1,16
"WICHITA COUNTY, TX",048485,2014,TX,1,19
"WICHITA COUNTY, TX",048485,2015,TX,1,17
"WILLIAMSON COUNTY, TX",048491,2003,TX,1,11
"WILLIAMSON COUNTY, TX",048491,2004,TX,1,12
"WILLIAMSON COUNTY, TX",048491,2005,TX,1,14
"WILLIAMSON COUNTY, TX",048491,2006,TX,1,23
"WILLIAMSON COUNTY, TX",048491,2007,TX,1,17
"WILLIAMSON COUNTY, TX",048491,2008,TX,1,18
"WILLIAMSON COUNTY, TX",048491,2009,TX,1,34
"WILLIAMSON COUNTY, TX",048491,2010,TX,1,27
"WILLIAMSON COUNTY, TX",048491,2011,TX,1,31
"WILLIAMSON COUNTY, TX",048491,2012,TX,1,28
"WILLIAMSON COUNTY, TX",048491,2013,TX,1,34
"WILLIAMSON COUNTY, TX",048491,2014,TX,1,27
"WILLIAMSON COUNTY, TX",048491,2015,TX,1,27
"YAKIMA COUNTY, WA",053077,2003,WA,1,10
"YAKIMA COUNTY, WA",053077,2004,WA,1,29
"YAKIMA COUNTY, WA",053077,2005,WA,1,11
"YAKIMA COUNTY, WA",053077,2006,WA,1,12
"YAKIMA COUNTY, WA",053077,2007,WA,1,24
"YAKIMA COUNTY, WA",053077,2008,WA,1,10
"YAKIMA COUNTY, WA",053077,2009,WA,1,17
"YAKIMA COUNTY, WA",053077,2010,WA,1,24
"YAKIMA COUNTY, WA",053077,2011,WA,1,14
"YAKIMA COUNTY, WA",053077,2012,WA,1,25
"YAKIMA COUNTY, WA",053077,2013,WA,1,14
"YAKIMA COUNTY, WA",053077,2014,WA,1,23
"YAKIMA COUNTY, WA",053077,2015,WA,1,26
"YAMHILL COUNTY, OR",041071,2011,OR,1,10
"YAMHILL COUNTY, OR",041071,2015,OR,1,10
"YAVAPAI COUNTY, AZ",004025,2003,AZ,1,15
"YAVAPAI COUNTY, AZ",004025,2004,AZ,1,48
"YAVAPAI COUNTY, AZ",004025,2005,AZ,1,15
"YAVAPAI COUNTY, AZ",004025,2006,AZ,1,17
"YAVAPAI COUNTY, AZ",004025,2007,AZ,1,30
"YAVAPAI COUNTY, AZ",004025,2008,AZ,1,32
"YAVAPAI COUNTY, AZ",004025,2009,AZ,1,39
"YAVAPAI COUNTY, AZ",004025,2010,AZ,1,33
"YAVAPAI COUNTY, AZ",004025,2011,AZ,1,44
"YAVAPAI COUNTY, AZ",004025,2012,AZ,1,66
"YAVAPAI COUNTY, AZ",004025,2013,AZ,1,65
"YAVAPAI COUNTY, AZ",004025,2014,AZ,1,52
"YAVAPAI COUNTY, AZ",004025,2015,AZ,1,56
"YOLO COUNTY, CA",006113,2005,CA,1,10
"YOLO COUNTY, CA",006113,2007,CA,1,10
"YOLO COUNTY, CA",006113,2009,CA,1,14
"YOLO COUNTY, CA",006113,2010,CA,1,13
"YOLO COUNTY, CA",006113,2011,CA,1,19
"YOLO COUNTY, CA",006113,2012,CA,1,20
"YOLO COUNTY, CA",006113,2013,CA,1,23
"YOLO COUNTY, CA",006113,2014,CA,1,21
"YOLO COUNTY, CA",006113,2015,CA,1,26
"YORK COUNTY, SC",045091,2003,SC,1,10
"YORK COUNTY, SC",045091,2004,SC,1,11
"YORK COUNTY, SC",045091,2005,SC,1,23
"YORK COUNTY, SC",045091,2006,SC,1,15
"YORK COUNTY, SC",045091,2007,SC,1,16
"YORK COUNTY, SC",045091,2008,SC,1,25
"YORK COUNTY, SC",045091,2009,SC,1,26
"YORK COUNTY, SC",045091,2010,SC,1,24
"YORK COUNTY, SC",045091,2011,SC,1,22
"YORK COUNTY, SC",045091,2012,SC,1,28
"YORK COUNTY, SC",045091,2013,SC,1,31
"YORK COUNTY, SC",045091,2014,SC,1,32
"YORK COUNTY, SC",045091,2015,SC,1,38
"YUMA COUNTY, AZ",004027,2005,AZ,1,14
"YUMA COUNTY, AZ",004027,2006,AZ,1,10
"YUMA COUNTY, AZ",004027,2007,AZ,1,17
"YUMA COUNTY, AZ",004027,2009,AZ,1,19
"YUMA COUNTY, AZ",004027,2010,AZ,1,22
"YUMA COUNTY, AZ",004027,2011,AZ,1,20
"YUMA COUNTY, AZ",004027,2012,AZ,1,32
"YUMA COUNTY, AZ",004027,2013,AZ,1,22
"YUMA COUNTY, AZ",004027,2014,AZ,1,35
"YUMA COUNTY, AZ",004027,2015,AZ,1,24
